timestamp,fixed,have_playdate,have_ordered
7/27/2022 10:49:51,,False,True
7/27/2022 12:53:52,,True,True
7/28/2022 1:19:06,wastebraver tiny survival tale,True,True
7/28/2022 3:49:02,bloom,True,True
7/28/2022 8:30:04,,False,True
7/28/2022 18:31:08,,True,True
7/28/2022 19:29:38,bloom,False,True
7/29/2022 17:28:21,botanist,True,True
7/30/2022 4:03:50,wastebraver tiny survival tale,True,True
7/30/2022 9:57:22,,True,True
7/30/2022 10:13:00,,True,True
7/30/2022 18:05:24,other,True,True
7/31/2022 10:50:35,,True,True
7/31/2022 10:59:38,,False,True
7/31/2022 11:17:29,,False,True
7/31/2022 11:43:04,,True,True
7/31/2022 11:50:33,,True,True
7/31/2022 12:26:13,,True,True
7/31/2022 12:39:09,bloom,False,True
7/31/2022 12:46:40,,True,True
7/31/2022 13:14:07,moonward,True,True
7/31/2022 13:58:18,,True,True
7/31/2022 14:22:10,,False,True
7/31/2022 14:38:31,,True,True
7/31/2022 15:19:55,,True,True
7/31/2022 15:28:44,,False,True
7/31/2022 15:43:06,,True,True
7/31/2022 15:44:42,,True,True
7/31/2022 16:24:25,other,True,True
7/31/2022 16:28:57,,True,True
7/31/2022 16:46:45,bloom,True,True
7/31/2022 17:17:35,mars after midnight,True,True
7/31/2022 18:22:26,,False,True
7/31/2022 18:32:26,,False,True
7/31/2022 18:35:26,,False,True
7/31/2022 18:50:32,,True,True
7/31/2022 19:09:08,,True,True
7/31/2022 19:45:58,,True,True
7/31/2022 20:00:24,p-racing,True,True
7/31/2022 20:26:05,,True,True
7/31/2022 20:36:56,,False,True
7/31/2022 20:57:58,,False,True
7/31/2022 21:04:52,,False,False
7/31/2022 21:25:32,,True,True
7/31/2022 21:35:45,mars after midnight,True,True
7/31/2022 23:52:46,atlantic 41,False,True
8/1/2022 0:07:19,,True,True
8/1/2022 2:05:53,daily driver,True,True
8/1/2022 2:49:36,,True,True
8/1/2022 3:24:06,,True,True
8/1/2022 3:26:07,,True,True
8/1/2022 3:41:19,,True,True
8/1/2022 4:13:15,giles goddard snowboarding,True,True
8/1/2022 4:24:56,,True,True
8/1/2022 4:42:14,wastebraver tiny survival tale,True,True
8/1/2022 5:10:13,,False,True
8/1/2022 6:29:13,,True,True
8/1/2022 7:08:02,,True,True
8/1/2022 7:40:59,playmaker,True,True
8/1/2022 7:58:57,,True,True
8/1/2022 10:14:40,,True,True
8/1/2022 11:22:57,legend etad,True,True
8/1/2022 11:59:32,wastebraver tiny survival tale,True,True
8/1/2022 13:57:47,,True,True
8/1/2022 16:05:28,,True,True
